dataHora,ordem,linha,latitude,longitude,velocidade
04-27-2015 19:37:21,C30271,343,"-22.922417","-43.331718",80
04-27-2015 19:37:21,C30279,348,"-22.963303","-43.402924",0
04-27-2015 19:37:21,C30322,354,"-22.966972","-43.335026",37
04-27-2015 19:37:21,C47547,352,"-22.907459","-43.17305",0
04-27-2015 19:37:21,C47554,LECD10,"-22.977657","-43.188786",0
04-27-2015 19:37:21,C47613,636,"-22.884926","-43.343075",0
04-27-2015 19:37:21,C47732,691,"-22.946394","-43.360081",0
04-27-2015 19:37:21,C47746,862,"-22.988226","-43.365402",70
04-27-2015 19:37:21,C47774,861,"-22.953651","-43.350582",0
04-27-2015 19:37:21,C47782,862,"-23.006994","-43.308182",25
04-27-2015 19:37:21,C47801,368,"-22.910063","-43.219585",0
04-27-2015 19:37:21,C47826,692,"-22.881716","-43.29422",0
04-27-2015 19:37:21,C47831,692,"-22.895176","-43.301395",13
04-27-2015 19:37:21,C47886,613,"-22.975164","-43.41283",33
04-27-2015 19:37:21,C47899,613,"-22.953291","-43.350208",0
04-27-2015 19:37:21,C47932,,"-22.951649","-43.349094",0
04-27-2015 19:37:21,C47968,2114,"-22.906691","-43.174397",0
04-27-2015 19:37:21,C47979,2114,"-22.900646","-43.177258",0
04-27-2015 19:37:21,C50193,302,"-23.010803","-43.367908",204.65
04-27-2015 19:37:21,C51632,371,"-22.891312","-43.241058",29
04-27-2015 19:37:21,C82522,652,"-22.881382","-43.330109",2.22
04-27-2015 19:37:21,D13061,,"-22.935789","-43.331085",31
04-27-2015 19:37:21,D13092,731,"-22.872356","-43.511559",18
04-27-2015 19:37:21,D30041,SV790,"-22.902348","-43.561428",16
04-27-2015 19:37:21,D58579,394,"-22.893162","-43.215919",6.3
04-27-2015 19:37:21,D58670,383,"-22.876823","-43.339806",0.74
04-27-2015 19:37:21,D58770,777,"-22.840988","-43.370068",38.89
04-27-2015 19:37:21,D58802,383,"-22.869766","-43.410343",37.41
04-27-2015 19:37:21,D58809,383,"-22.878296","-43.335556",13.89
04-27-2015 19:37:21,D86331,851,"-22.89757","-43.565086",32.22
04-27-2015 19:37:21,D86337,864,"-22.89732","-43.539295",38.34
04-27-2015 19:37:21,D86378,884,"-22.905058","-43.557072",17.22
04-27-2015 19:37:21,D86409,864,"-22.901638","-43.555645",0.19
04-27-2015 19:37:21,D86695,2334,"-22.902466","-43.555534",0
04-27-2015 19:37:21,D86700,2334,"-22.902699","-43.555721",0.19
04-27-2015 19:37:21,D86741,2332,"-22.897816","-43.21196",1.48
04-27-2015 19:37:21,D86750,2332,"-22.904924","-43.174229",2.22
04-27-2015 19:37:21,D86755,2803,"-23.007858","-43.303806",0
04-27-2015 19:37:21,D86762,2804,"-22.999998","-43.374996",58.71
04-27-2015 19:37:21,D86785,2381,"-22.860695","-43.452755",41.11
04-27-2015 19:37:21,D90558,2307,"-22.90753","-43.181332",28
04-27-2015 19:37:22,B10034,SV901,"-22.8051","-43.2019",4
04-27-2015 19:37:22,B10158,323,"-22.909","-43.1726",0
04-27-2015 19:37:22,B11581,362,"-22.8874","-43.2243",0
04-27-2015 19:37:22,B11601,908,"-22.8663","-43.2695",1.11
04-27-2015 19:37:22,B19557,372,"-22.8948","-43.2152",0
04-27-2015 19:37:22,B19577,377,"-22.8111","-43.3426",0
04-27-2015 19:37:22,B19589,350,"-22.9227","-43.2322",0
04-27-2015 19:37:22,B28734,2344,"-22.9058","-43.1931",0
04-27-2015 19:37:22,B28735,2343,"-22.876","-43.2323",65
04-27-2015 19:37:22,B28740,2343,"-22.8058","-43.2114",18
04-27-2015 19:37:22,B31001,497,"-22.9102","-43.2057",5.93
04-27-2015 19:37:22,B31091,484,"-22.8398","-43.282",33.52
04-27-2015 19:37:22,B31093,484,"-22.8688","-43.2474",44.08
04-27-2015 19:37:22,B31145,485,"-22.8806","-43.2393",48.52
04-27-2015 19:37:22,B32596,296,"-22.8794","-43.2711",1
04-27-2015 19:37:22,B44570,638,"-22.8625","-43.3658",0
04-27-2015 19:37:22,B51573,SV917,"-22.8682","-43.2591",0
04-27-2015 19:37:22,B51591,265,"-22.8794","-43.2673",7
04-27-2015 19:37:22,B58071,621,"-22.8834","-43.2534",0
04-27-2015 19:37:22,B58145,312,"-22.9024","-43.2121",31
04-27-2015 19:37:22,B63003,920,"-22.8228","-43.3694",19
04-27-2015 19:37:22,B71050,455,"-22.903","-43.1756",2
04-27-2015 19:37:22,B71083,247,"-22.9022","-43.2544",18
04-27-2015 19:37:22,B71091,238,"-22.9048","-43.3061",41
04-27-2015 19:37:22,B73006,350,"-22.8426","-43.3215",24
04-27-2015 19:37:22,B73042,SR350,"-22.8318","-43.3294",0
04-27-2015 19:37:22,B82586,265,"-22.8861","-43.3081",17.59
04-27-2015 19:37:22,C13010,,"-22.885872","-43.398476",0
04-27-2015 19:37:22,C13040,766,"-22.881496","-43.324203",29
04-27-2015 19:37:22,C13058,878,"-22.99786","-43.315979",40
04-27-2015 19:37:22,C13080,338,"-22.917801","-43.363884",12
04-27-2015 19:37:22,C13138,878,"-22.917349","-43.361332",27
04-27-2015 19:37:22,C13142,878,"-22.950686","-43.338966",35
04-27-2015 19:37:22,C13188,,"-23.001398","-43.366787",0
04-27-2015 19:37:22,C13208,,"-22.879051","-43.491032",0
04-27-2015 19:37:22,C30031,565,"-22.969982","-43.35952",9
04-27-2015 19:37:22,C30032,,"-22.942539","-43.345268",0
04-27-2015 19:37:22,C30035,,"-22.935724","-43.371906",0
04-27-2015 19:37:22,C30075,565,"-22.95163","-43.348053",0
04-27-2015 19:37:22,C30107,557,"-22.96699","-43.188683",24
04-27-2015 19:37:22,C30112,,"-22.949131","-43.348347",0
04-27-2015 19:37:22,C30131,550,"-22.961853","-43.335011",21
04-27-2015 19:37:22,C30138,565,"-22.938568","-43.346283",7
04-27-2015 19:37:22,C30207,734,"-22.877073","-43.337269",24
04-27-2015 19:37:22,C30231,734,"-22.976511","-43.334721",0
04-27-2015 19:37:22,C30245,346,"-22.895857","-43.294048",27
04-27-2015 19:37:22,C30262,343,"-22.945457","-43.339878",32
04-27-2015 19:37:22,C30263,343,"-23.010092","-43.307564",35
04-27-2015 19:37:22,C30315,557,"-22.986654","-43.200718",6
04-27-2015 19:37:22,C41867,2018,"-22.986019","-43.214272",0
04-27-2015 19:37:22,C41874,2018,"-22.963593","-43.174465",37.04
04-27-2015 19:37:22,C47466,504,"-22.999966","-43.375015",63
04-27-2015 19:37:22,C47492,360,"-22.999231","-43.269112",0
04-27-2015 19:37:22,C47498,382,"-22.984591","-43.461121",40
04-27-2015 19:37:22,C47510,,"-22.963314","-43.403015",0
04-27-2015 19:37:22,C47581,636,"-22.911781","-43.274403",50
04-27-2015 19:37:22,C47584,348,"-22.885071","-43.235649",21
04-27-2015 19:37:22,C47611,862,"-22.973375","-43.333054",0
04-27-2015 19:37:22,C47619,,"-22.953316","-43.349495",0
04-27-2015 19:37:22,C47687,,"-22.952412","-43.348621",0
04-27-2015 19:37:22,C47697,353,"-22.907291","-43.210087",0
04-27-2015 19:37:22,C47773,861,"-22.956053","-43.393238",0
04-27-2015 19:37:22,C47804,863,"-23.007286","-43.307533",36
04-27-2015 19:37:22,C47824,339,"-22.901829","-43.207973",0
04-27-2015 19:37:22,C47871,862,"-22.997971","-43.364635",6
04-27-2015 19:37:22,C47918,,"-22.952417","-43.348488",0
04-27-2015 19:37:22,C47980,2115,"-22.949844","-43.338947",7
04-27-2015 19:37:22,C50028,302,"-22.931362","-43.238632",32.78
04-27-2015 19:37:22,C50172,302,"-23.001413","-43.364082",24.63
04-27-2015 19:37:22,C51564,371,"-22.900156","-43.354156",17
04-27-2015 19:37:22,C51577,371,"-22.902191","-43.211391",0
04-27-2015 19:37:22,C51623,371,"-22.901859","-43.21067",0
04-27-2015 19:37:22,C82501,651,"-22.87986","-43.334003",4.63
04-27-2015 19:37:22,C82600,363,"-22.902534","-43.259865",37.04
04-27-2015 19:37:22,C82635,363,"-22.902645","-43.296829",10
04-27-2015 19:37:22,C86307,525,"-23.001253","-43.328285",43.89
04-27-2015 19:37:22,C86308,525,"-22.984673","-43.197948",0.37
04-27-2015 19:37:22,D13149,SV790,"-22.868896","-43.48259",0
04-27-2015 19:37:22,D13195,801,"-22.889713","-43.454609",31
04-27-2015 19:37:22,D58541,391,"-22.897804","-43.283268",0.19
04-27-2015 19:37:22,D58555,743,"-22.884703","-43.430305",0
04-27-2015 19:37:22,D58633,383,"-22.886135","-43.42395",0
04-27-2015 19:37:22,D58664,367,"-22.897993","-43.206482",20
04-27-2015 19:37:22,D58765,367,"-22.895866","-43.214272",22.78
04-27-2015 19:37:22,D86146,852,"-22.902512","-43.559223",12.96
04-27-2015 19:37:22,D86214,918,"-22.879656","-43.456322",0.74
04-27-2015 19:37:22,D86376,884,"-22.978106","-43.679474",50.37
04-27-2015 19:37:22,D86400,864,"-22.882494","-43.495667",0
04-27-2015 19:37:22,D86698,2338,"-22.95455","-43.609852",27.22
04-27-2015 19:37:22,D86721,2803,"-22.999763","-43.402962",30.37
04-27-2015 19:37:22,D86765,2803,"-22.898046","-43.56551",0
04-27-2015 19:37:22,D86776,2332,"-22.896","-43.214432",2.59
04-27-2015 19:37:23,B10060,913,"-22.8275","-43.2345",57
04-27-2015 19:37:23,B10192,SV901,"-22.8685","-43.2549",0
04-27-2015 19:37:23,B11560,727,"-22.8053","-43.3629",0.37
04-27-2015 19:37:23,B11571,669,"-22.8846","-43.3163",44.63
04-27-2015 19:37:23,B11626,908,"-22.8612","-43.3694",0
04-27-2015 19:37:23,B11722,773,"-22.833","-43.384",0.19
04-27-2015 19:37:23,B19511,SVB665,"-22.9088","-43.2226",40
04-27-2015 19:37:23,B19539,665,"-22.8208","-43.3222",0
04-27-2015 19:37:23,B27185,639,"-22.8126","-43.3092",18
04-27-2015 19:37:23,B28531,321,"-22.8732","-43.2321",64
04-27-2015 19:37:23,B28566,324,"-22.819","-43.1832",19
04-27-2015 19:37:23,B28604,616,"-22.8384","-43.2402",0
04-27-2015 19:37:23,B28715,2343,"-22.9051","-43.1777",5
04-27-2015 19:37:23,B31078,497,"-22.8721","-43.2506",10
04-27-2015 19:37:23,B32601,795,"-22.8846","-43.4034",0
04-27-2015 19:37:23,B32635,SV779,"-22.8659","-43.4022",37
04-27-2015 19:37:23,B32684,946,"-22.8358","-43.3408",28
04-27-2015 19:37:23,B44516,685,"-22.9014","-43.2811",0
04-27-2015 19:37:23,B51525,265,"-22.889","-43.2221",21
04-27-2015 19:37:23,B51530,917,"-22.8787","-43.3577",0
04-27-2015 19:37:23,B58064,621,"-22.9037","-43.2762",6
04-27-2015 19:37:23,B58065,313,"-22.8985","-43.2405",37
04-27-2015 19:37:23,B58104,673,"-22.8789","-43.2661",18
04-27-2015 19:37:23,B58146,621,"-22.89","-43.2482",52
04-27-2015 19:37:23,B58178,621,"-22.9051","-43.1918",0
04-27-2015 19:37:23,B63087,919,"-22.863","-43.2389",7
04-27-2015 19:37:23,B73111,350,"-22.832","-43.3285",16
04-27-2015 19:37:23,B75571,355,"-22.8317","-43.3235",0
04-27-2015 19:37:23,C13025,341,"-22.923943","-43.313393",26
04-27-2015 19:37:23,C13049,766,"-22.930504","-43.323502",38
04-27-2015 19:37:23,C13062,,"-23.000305","-43.33382",0
04-27-2015 19:37:23,C13079,766,"-22.87414","-43.336922",0
04-27-2015 19:37:23,C13193,,"-22.937767","-43.372017",21
04-27-2015 19:37:23,C13198,,"-22.921118","-43.369686",0
04-27-2015 19:37:23,C13203,,"-22.924793","-43.373909",34
04-27-2015 19:37:23,C20065,880,"-22.996719","-43.365639",12
04-27-2015 19:37:23,C30072,314,"-22.959896","-43.357327",17
04-27-2015 19:37:23,C30087,346,"-22.878027","-43.33601",0
04-27-2015 19:37:23,C30142,354,"-22.972775","-43.329983",7
04-27-2015 19:37:23,C30185,734,"-22.937561","-43.337776",31
04-27-2015 19:37:23,C30194,354,"-22.973932","-43.329178",1
04-27-2015 19:37:23,C30250,565,"-22.927889","-43.358192",1
04-27-2015 19:37:23,C30265,550,"-22.979179","-43.223057",0
04-27-2015 19:37:23,C30323,557,"-22.999142","-43.271339",0
04-27-2015 19:37:23,C30326,557,"-23.007105","-43.304554",25
04-27-2015 19:37:23,C30327,557,"-22.987013","-43.307285",13
04-27-2015 19:37:23,C41881,2018,"-22.891783","-43.216751",6.3
04-27-2015 19:37:23,C44602,783,"-22.875441","-43.373032",43
04-27-2015 19:37:23,C47471,360,"-23.002134","-43.422832",42
04-27-2015 19:37:23,C47483,361,"-22.982256","-43.365345",0
04-27-2015 19:37:23,C47496,382,"-22.909224","-43.184238",0
04-27-2015 19:37:23,C47515,382,"-22.932722","-43.173534",64
04-27-2015 19:37:23,C47523,861,"-22.956715","-43.34528",4
04-27-2015 19:37:23,C47572,306,"-22.918358","-43.367661",12
04-27-2015 19:37:23,C47594,636,"-22.938906","-43.340611",28
04-27-2015 19:37:23,C47605,613,"-22.973497","-43.386318",6
04-27-2015 19:37:23,C47616,,"-22.924202","-43.371441",6
04-27-2015 19:37:23,C47665,,"-22.973722","-43.186108",49
04-27-2015 19:37:23,C47711,613,"-22.879326","-43.278404",50
04-27-2015 19:37:23,C47723,636,"-22.942394","-43.341156",21
04-27-2015 19:37:23,C47830,692,"-22.887671","-43.284294",22
04-27-2015 19:37:23,C47844,353,"-22.890568","-43.325958",31
04-27-2015 19:37:23,C47860,368,"-22.919163","-43.25386",55
04-27-2015 19:37:23,C47964,2112,"-22.952435","-43.348721",0
04-27-2015 19:37:23,C47975,2112,"-22.893457","-43.300079",54
04-27-2015 19:37:23,C50050,302,"-23.007473","-43.30328",18.71
04-27-2015 19:37:23,C50081,345,"-22.921272","-43.219261",16.3
04-27-2015 19:37:23,C50090,301,"-22.999563","-43.356949",24.45
04-27-2015 19:37:23,C82518,363,"-22.877888","-43.336254",0.93
04-27-2015 19:37:23,C82587,678,"-22.878513","-43.295574",6.48
04-27-2015 19:37:23,C82657,678,"-22.858562","-43.371128",0.93
04-27-2015 19:37:23,C82679,652,"-22.90258","-43.277882",0.19
04-27-2015 19:37:23,D13177,731,"-22.869431","-43.482761",6
04-27-2015 19:37:23,D13190,801,"-22.885584","-43.464722",24
04-27-2015 19:37:23,D30060,SV790,"-22.860357","-43.454498",55
04-27-2015 19:37:23,D53551,393,"-22.87266","-43.416401",64
04-27-2015 19:37:23,D53678,397,"-22.87455","-43.418819",1
04-27-2015 19:37:23,D58550,777,"-22.877184","-43.422047",0
04-27-2015 19:37:23,D58559,744,"-22.882971","-43.428631",13.7
04-27-2015 19:37:23,D86063,837,"-22.922216","-43.540737",0
04-27-2015 19:37:23,D86697,2334,"-22.906569","-43.173248",0.19
04-27-2015 19:37:23,D86773,2804,"-22.915312","-43.550053",5.93
04-27-2015 19:37:24,B10010,901,"-22.7887","-43.1629",0
04-27-2015 19:37:24,B10104,915,"-22.8628","-43.2539",0
04-27-2015 19:37:24,B10141,924,"-22.8113","-43.2486",32
04-27-2015 19:37:24,B10171,915,"-22.811","-43.2519",0
04-27-2015 19:37:24,B11529,669,"-22.8392","-43.3787",31.11
04-27-2015 19:37:24,B11563,908,"-22.8663","-43.3039",43.15
04-27-2015 19:37:24,B11602,669,"-22.8716","-43.3407",0.19
04-27-2015 19:37:24,B11712,778,"-22.8775","-43.3338",2.59
04-27-2015 19:37:24,B19504,SVB665,"-22.9223","-43.2327",0
04-27-2015 19:37:24,B19535,665,"-22.8107","-43.3431",0
04-27-2015 19:37:24,B25538,606,"-22.9128","-43.2174",0
04-27-2015 19:37:24,B28538,329,"-22.805","-43.2067",0
04-27-2015 19:37:24,B28552,329,"-22.8892","-43.2217",7
04-27-2015 19:37:24,B28569,696,"-22.8069","-43.2075",11
04-27-2015 19:37:24,B28595,696,"-22.8957","-43.2409",53
04-27-2015 19:37:24,B28618,925,"-22.7908","-43.1811",0
04-27-2015 19:37:24,B28718,2344,"-22.9027","-43.1834",30
04-27-2015 19:37:24,B31072,483,"-22.9052","-43.2102",0
04-27-2015 19:37:24,B31098,484,"-22.8879","-43.2238",0
04-27-2015 19:37:24,B31137,404,"-22.8621","-43.2264",44.63
04-27-2015 19:37:24,B31158,483,"-22.8323","-43.2794",0.56
04-27-2015 19:37:24,B32510,687,"-22.8811","-43.2743",13
04-27-2015 19:37:24,B32587,342,"-22.9121","-43.179",6
04-27-2015 19:37:24,B32691,946,"-22.8703","-43.3355",29
04-27-2015 19:37:24,B32706,298,"-22.8695","-43.3077",45
04-27-2015 19:37:24,B32729,298,"-22.8615","-43.3437",21
04-27-2015 19:37:24,B32805,2305,"-22.8106","-43.3295",0
04-27-2015 19:37:24,B44533,,"-22.8608","-43.3562",0
04-27-2015 19:37:24,B44584,638,"-22.9189","-43.2253",0
04-27-2015 19:37:24,B51595,624,"-22.8288","-43.4193",0
04-27-2015 19:37:24,B51626,917,"-22.8778","-43.265",0
04-27-2015 19:37:24,B58042,313,"-22.9049","-43.2103",14
04-27-2015 19:37:24,B58043,679,"-22.8692","-43.2585",41
04-27-2015 19:37:24,B58097,621,"-22.9204","-43.2231",0
04-27-2015 19:37:24,B58129,625,"-22.8523","-43.2811",0
04-27-2015 19:37:24,B58138,622,"-22.9248","-43.2568",17
04-27-2015 19:37:24,B63059,920,"-22.8678","-43.2561",0
04-27-2015 19:37:24,B63063,942,"-22.8053","-43.3637",4
04-27-2015 19:37:24,B63088,334,"-22.8541","-43.2606",49
04-27-2015 19:37:24,B71004,247,"-22.9048","-43.2888",38.34
04-27-2015 19:37:24,B73064,SPB350,"-22.8853","-43.2259",15
04-27-2015 19:37:24,B73134,350,"-22.8668","-43.2553",0
04-27-2015 19:37:24,B75655,349,"-22.8895","-43.2184",6
04-27-2015 19:37:24,B82505,653,"-22.8735","-43.3433",49.08
04-27-2015 19:37:24,C12016,2329,"-23.004829","-43.430851",0
04-27-2015 19:37:24,C13001,,"-22.884735","-43.405231",0
04-27-2015 19:37:24,C13030,878,"-23.010788","-43.333992",23
04-27-2015 19:37:24,C13060,,"-23.014221","-43.297966",30
04-27-2015 19:37:24,C13167,766,"-22.924921","-43.358292",0
04-27-2015 19:37:24,C13176,,"-22.884439","-43.405312",25
04-27-2015 19:37:24,C20071,880,"-23.030359","-43.47414",38
04-27-2015 19:37:24,C20090,380,"-22.926399","-43.367279",17
04-27-2015 19:37:24,C30029,343,"-23.007042","-43.308083",25
04-27-2015 19:37:24,C30046,343,"-22.962412","-43.334908",18
04-27-2015 19:37:24,C30048,,"-22.915871","-43.376862",31
04-27-2015 19:37:24,C30090,550,"-22.940901","-43.344475",0
04-27-2015 19:37:24,C30122,354,"-22.972208","-43.33197",0
04-27-2015 19:37:24,C30161,565,"-22.938931","-43.34449",0
04-27-2015 19:37:24,C30171,550,"-22.979132","-43.222824",0
04-27-2015 19:37:24,C30191,734,"-22.941988","-43.341404",87
04-27-2015 19:37:24,C30211,565,"-22.995131","-43.365532",21
04-27-2015 19:37:24,C30212,550,"-22.942064","-43.345154",0
04-27-2015 19:37:24,C30314,557,"-22.97052","-43.185665",0
04-27-2015 19:37:24,C30321,,"-22.988636","-43.323139",43
04-27-2015 19:37:24,C41870,2018,"-22.993336","-43.253578",16.11
04-27-2015 19:37:24,C41887,2018,"-22.970852","-43.183651",59.82
04-27-2015 19:37:24,C47601,861,"-22.934324","-43.372021",16
04-27-2015 19:37:24,C47607,352,"-22.909956","-43.176926",0
04-27-2015 19:37:24,C47629,368,"-22.910019","-43.220142",0
04-27-2015 19:37:24,C47642,862,"-22.959141","-43.335621",21
04-27-2015 19:37:24,C47672,614,"-22.878679","-43.272297",0
04-27-2015 19:37:24,C47708,353,"-22.889038","-43.328022",0
04-27-2015 19:37:24,C47736,691,"-22.922569","-43.374168",16
04-27-2015 19:37:24,C47754,636,"-22.925014","-43.370171",22
04-27-2015 19:37:24,C47790,,"-22.927443","-43.342278",13
04-27-2015 19:37:24,C47819,692,"-23.001453","-43.367119",0
04-27-2015 19:37:24,C47821,692,"-22.892487","-43.284",40
04-27-2015 19:37:24,C47853,368,"-22.961117","-43.357197",0
04-27-2015 19:37:24,C47868,368,"-22.906084","-43.194344",9
04-27-2015 19:37:24,C47933,2114,"-22.938574","-43.346638",0
04-27-2015 19:37:24,C47962,2114,"-22.900652","-43.17836",0
04-27-2015 19:37:24,C47966,,"-22.914167","-43.237541",30
04-27-2015 19:37:24,C51505,371,"-22.876791","-43.368389",0
04-27-2015 19:37:24,C51512,371,"-22.906614","-43.196434",9
04-27-2015 19:37:24,C51557,371,"-22.88228","-43.329094",27
04-27-2015 19:37:24,C51608,371,"-22.883245","-43.292141",3
04-27-2015 19:37:24,C82560,363,"-22.883064","-43.368107",0
04-27-2015 19:37:24,C82588,363,"-22.904749","-43.242695",50.74
04-27-2015 19:37:24,C82615,678,"-22.898733","-43.278473",22.96
04-27-2015 19:37:24,D13086,731,"-22.86203","-43.460587",40
04-27-2015 19:37:24,D13207,731,"-22.877281","-43.529743",9
04-27-2015 19:37:24,D53567,LECD12,"-22.880289","-43.473251",19
04-27-2015 19:37:24,D58519,801,"-22.877632","-43.469837",34.82
04-27-2015 19:37:24,D58534,741,"-22.893881","-43.436798",21.85
04-27-2015 19:37:24,D58570,383,"-22.890675","-43.421318",19.45
04-27-2015 19:37:24,D58733,801,"-22.899073","-43.387001",59.08
04-27-2015 19:37:24,D58746,794,"-22.883684","-43.441681",34.45
04-27-2015 19:37:24,D86008,864,"-22.88032","-43.473988",0
04-27-2015 19:37:24,D86056,918,"-22.876644","-43.421406",0.56
04-27-2015 19:37:24,D86076,864,"-22.900564","-43.550137",27.22
04-27-2015 19:37:24,D86133,851,"-22.904869","-43.556683",27.97
04-27-2015 19:37:24,D86181,851,"-22.90362","-43.563324",41.11
04-27-2015 19:37:24,D86184,866,"-22.962828","-43.585232",57.23
04-27-2015 19:37:24,D86212,918,"-22.866026","-43.363064",11.3
04-27-2015 19:37:24,D86218,864,"-22.879381","-43.504704",27.22
04-27-2015 19:37:24,D86739,2381,"-22.889282","-43.221275",0
04-27-2015 19:37:24,D86743,2332,"-22.878054","-43.441719",40.56
04-27-2015 19:37:25,B10088,924,"-22.8227","-43.2303",47
04-27-2015 19:37:25,B10118,924,"-22.8059","-43.2105",33
04-27-2015 19:37:25,B10135,913,"-22.8801","-43.2701",0
04-27-2015 19:37:25,B10149,323,"-22.7887","-43.1624",0
04-27-2015 19:37:25,B10405,2342,"-22.9085","-43.1733",15
04-27-2015 19:37:25,B10414,2342,"-22.7952","-43.1807",1
04-27-2015 19:37:25,B11549,773,"-22.8052","-43.3639",0.74
04-27-2015 19:37:25,B11653,908,"-22.8606","-43.3702",0.19
04-27-2015 19:37:25,B11667,669,"-22.8595","-43.37",33.71
04-27-2015 19:37:25,B25507,232,"-22.9057","-43.1705",0
04-27-2015 19:37:25,B28714,2343,"-22.9076","-43.1749",0
04-27-2015 19:37:25,B31016,,"-22.8042","-43.3104",0
04-27-2015 19:37:25,B31089,484,"-22.8584","-43.2529",0
04-27-2015 19:37:25,B31111,404,"-22.8349","-43.281",45.37
04-27-2015 19:37:25,B31113,404,"-22.8166","-43.2892",45.74
04-27-2015 19:37:25,B31161,483,"-22.8681","-43.2547",40.93
04-27-2015 19:37:25,B44636,685,"-22.861","-43.3556",0
04-27-2015 19:37:25,B51528,624,"-22.9038","-43.2152",0
04-27-2015 19:37:25,B51641,917,"-22.8808","-43.4133",32
04-27-2015 19:37:25,B55123,292,"-22.8797","-43.2396",28
04-27-2015 19:37:25,B58070,313,"-22.8377","-43.2857",0
04-27-2015 19:37:25,B58099,622,"-22.9102","-43.2381",42
04-27-2015 19:37:25,B58197,625,"-22.9196","-43.2565",40
04-27-2015 19:37:25,B63085,942,"-22.8483","-43.3252",0
04-27-2015 19:37:25,B71058,455,"-22.9858","-43.1915",1
04-27-2015 19:37:25,B71075,455,"-22.9099","-43.172",1
04-27-2015 19:37:25,B73120,SR350,"-22.8863","-43.2295",36
04-27-2015 19:37:25,B75560,349,"-22.8314","-43.3231",0
04-27-2015 19:37:25,C13041,878,"-23.006477","-43.303226",35
04-27-2015 19:37:25,C13065,766,"-22.925076","-43.315075",0
04-27-2015 19:37:25,C13070,878,"-22.915377","-43.36105",0
04-27-2015 19:37:25,C13111,878,"-22.954611","-43.337399",0
04-27-2015 19:37:25,C13140,766,"-22.928288","-43.317932",0
04-27-2015 19:37:25,C20019,600,"-22.949369","-43.3484",1
04-27-2015 19:37:25,C30014,,"-22.878735","-43.491653",13
04-27-2015 19:37:25,C30018,314,"-22.986046","-43.212437",0
04-27-2015 19:37:25,C30021,343,"-22.887613","-43.224018",0
04-27-2015 19:37:25,C30027,550,"-22.986967","-43.306904",25
04-27-2015 19:37:25,C30057,368,"-22.917032","-43.259609",10
04-27-2015 19:37:25,C30089,346,"-22.916479","-43.253128",6
04-27-2015 19:37:25,C30158,565,"-22.974991","-43.363239",68
04-27-2015 19:37:25,C30217,565,"-22.925404","-43.357597",0
04-27-2015 19:37:25,C30220,354,"-22.951986","-43.350613",0
04-27-2015 19:37:25,C41853,2018,"-23.001524","-43.364933",0
04-27-2015 19:37:25,C44531,709,"-22.872931","-43.33601",8
04-27-2015 19:37:25,C47499,,"-22.922386","-43.331917",79
04-27-2015 19:37:25,C47504,525,"-22.999392","-43.357502",0
04-27-2015 19:37:25,C47519,614,"-22.879862","-43.270447",10
04-27-2015 19:37:25,C47524,863,"-22.955576","-43.340485",31
04-27-2015 19:37:25,C47575,,"-22.952627","-43.348789",0
04-27-2015 19:37:25,C47589,306,"-22.900185","-43.347366",0
04-27-2015 19:37:25,C47610,348,"-22.887831","-43.293743",30
04-27-2015 19:37:25,C47638,861,"-22.956408","-43.34655",0
04-27-2015 19:37:25,C47646,636,"-22.956781","-43.350197",0
04-27-2015 19:37:25,C47664,,"-23.001328","-43.365131",0
04-27-2015 19:37:25,C47691,829,"-22.952169","-43.34845",0
04-27-2015 19:37:25,C47693,829,"-22.952118","-43.343342",0
04-27-2015 19:37:25,C47753,,"-22.956539","-43.336594",0
04-27-2015 19:37:25,C47797,887,"-22.931784","-43.357204",33
04-27-2015 19:37:25,C47816,692,"-22.999422","-43.356995",0
04-27-2015 19:37:25,C47829,,"-22.952486","-43.350712",0
04-27-2015 19:37:25,C47864,352,"-22.886539","-43.23423",16
04-27-2015 19:37:25,C47892,306,"-22.907942","-43.174873",0
04-27-2015 19:37:25,C47951,2110,"-22.904804","-43.178207",3
04-27-2015 19:37:25,C47953,2110,"-22.916109","-43.247341",0
04-27-2015 19:37:25,C47986,2111,"-22.905842","-43.190651",14
04-27-2015 19:37:25,C47987,2110,"-22.95598","-43.34967",7
04-27-2015 19:37:25,C50147,,"-23.007587","-43.303612",0
04-27-2015 19:37:25,C51543,371,"-22.898605","-43.352772",0
04-27-2015 19:37:25,C51559,371,"-22.884878","-43.298271",0
04-27-2015 19:37:25,C51622,371,"-22.906244","-43.220661",52
04-27-2015 19:37:25,C82521,652,"-22.874329","-43.297207",52.97
04-27-2015 19:37:25,C82543,363,"-22.877872","-43.335991",0
04-27-2015 19:37:25,C82597,678,"-22.88867","-43.346245",39.08
04-27-2015 19:37:25,D13013,731,"-22.861599","-43.369808",0
04-27-2015 19:37:25,D13170,801,"-22.878983","-43.468819",0
04-27-2015 19:37:25,D13205,731,"-22.901482","-43.556683",0
04-27-2015 19:37:25,D53527,397,"-22.84532","-43.248459",38
04-27-2015 19:37:25,D53556,LECD12,"-22.88928","-43.220901",0
04-27-2015 19:37:25,D53574,393,"-22.87549","-43.44223",0
04-27-2015 19:37:25,D53677,786,"-22.882931","-43.488529",48
04-27-2015 19:37:25,D58532,391,"-22.898575","-43.294601",0.19
04-27-2015 19:37:25,D58665,794,"-22.8792","-43.468815",0
